"lon","lat","A_growth","n_A_end","mean_Temp","tot_mu"
146.7,-43.6,-0.0182742910732367,0.000918534505738577,9.25663631195821,0
146.8,-43.6,-0.0117349901190071,0.0100671142122412,11.4647483999895,0
146.9,-43.6,-0.0116578395780753,0.010355385988344,11.4581612386568,0
146.1,-43.5,-0.0206273396978425,0.000388172975148907,8.54777536750084,0
146.2,-43.5,-0.0194012934945287,0.000608047051301901,9.05072336872323,0
146.3,-43.5,-0.01617453619736,0.00198133345028825,10.2700775536645,0
146.4,-43.5,-0.0132853237357555,0.00570648765361453,11.0929735989801,0
146.5,-43.5,-0.0210750651401822,0.000329480797093332,7.47226004531611,0
146.6,-43.5,-0.0123774025835521,0.00795632460647864,11.109404093476,0
146.7,-43.5,-0.0254332846055935,6.68426687378948e-05,4.45642768006343,0
146.8,-43.5,-0.01752240839992,0.00120949857959958,9.0949597400292,0
146.9,-43.5,-0.00695533431971826,0.05796024672115,12.4756785337819,0
147.3,-43.5,-0.0149807893220724,0.00306697829152978,10.4395640015941,0
146,-43.4,-0.0152270338511215,0.00280274611135936,10.5012281000693,0
146.1,-43.4,-0.0158989428808235,0.00219147708699487,10.0772929371442,0
146.2,-43.4,-0.0141589739200174,0.00414375927109114,10.5886591842753,0
146.3,-43.4,-0.0182334188729229,0.000932300000635468,8.55714491291407,0
146.4,-43.4,-0.0141088469416082,0.0042202236527592,10.2850359829748,0
146.5,-43.4,-0.017812112566091,0.00108774552568822,8.54109795237674,0
146.6,-43.4,-0.0165801505562536,0.00170759536692531,9.07214779746977,0
146.7,-43.4,-0.0184372584399338,0.000865253705437384,8.22959948049324,0
146.8,-43.4,-0.0174641678492399,0.0012354985948161,8.72317304682766,0
146.9,-43.4,-0.00473457408182849,0.130742292515057,12.8158871091829,0
147,-43.4,-0.00971138904958851,0.0211175485450207,11.5428745728276,0
147.2,-43.4,-0.00395028668378374,0.174258787583217,13.1618963252376,0
147.3,-43.4,-0.0145572734137289,0.0035812100305147,10.3623565484035,0
145.9,-43.3,-0.0129372803486008,0.00648122779551256,11.1051980173278,0
146,-43.3,-0.0144977638970802,0.00366007584287383,10.3093441957206,0
146.1,-43.3,-0.0143327916295144,0.0038877615989426,10.1108794917826,0
146.2,-43.3,-0.00894681865172235,0.0279405356082335,11.8642153613425,0
146.3,-43.3,-0.0123861300095338,0.0079287108447319,10.4756789584297,0
146.4,-43.3,-0.0141207061092818,0.00420125952572941,9.65210198583996,0
146.5,-43.3,-0.0200204488015729,0.000484679901265462,6.89413340261978,0
146.6,-43.3,-0.0215472474261881,0.000277175847774342,6.06871861167598,0
146.7,-43.3,-0.0151654541222156,0.00286604221765609,9.28624382065304,0
146.8,-43.3,-0.0216021081299541,0.000271665687830149,6.19720355953911,0
146.9,-43.3,-0.00384015430578268,0.181410476587692,12.8798553737892,0
147,-43.3,-0.00344249286545368,0.209869546619038,13.0047448239727,0
147.3,-43.3,-0.00413698009381549,0.16271032237844,13.0574488726323,0
145.8,-43.2,-0.012947242101302,0.00645734744014338,11.0222520804256,0
145.9,-43.2,-0.0116948049674446,0.0102139351886722,11.1994298642866,0
146,-43.2,-0.0112006085727334,0.0122389537167427,11.1078027225761,0
146.1,-43.2,-0.0119215935609198,0.00939820429289245,10.5258501476791,0
146.2,-43.2,-0.0111589760094695,0.0124245430005596,10.5335891848699,0
146.3,-43.2,-0.014028702815782,0.00434468050533079,9.14039973994991,0
146.4,-43.2,-0.0171662504104379,0.00137772837663901,7.86140612807375,0
146.5,-43.2,-0.00743972950667538,0.0485082567200602,11.6563333702306,0
146.6,-43.2,-0.0198217985435164,0.000521227662261124,6.70556818859395,0
146.7,-43.2,-0.00782675164907966,0.0421007547252336,11.5921871579427,0
146.8,-43.2,-0.0162940931038732,0.00189596816807129,8.61751321398051,0
146.9,-43.2,-0.00520476668793848,0.110011867145341,12.4121782992414,0
147.2,-43.2,-0.00806337297648621,0.038609239205982,11.8580003237468,0
147.4,-43.2,-0.0018732845513849,0.372927149214895,13.5294149263499,0
147.8,-43.2,-0.0152748965486372,0.00275393058819652,10.4867911503787,0
145.7,-43.1,-0.0123539844242104,0.00802407746724832,11.2289477718726,0
145.8,-43.1,-0.0153637218499447,0.00266552243541997,9.78514661476112,0
145.9,-43.1,-0.0138043610452336,0.00471722150981455,10.0551733734058,0
146,-43.1,-0.00677752994279623,0.0618327101958915,12.2439094979589,0
146.1,-43.1,-0.0102318420528319,0.0174457067275308,10.7310500862738,0
146.2,-43.1,-0.00962102862044783,0.0218156981929257,10.5928006271298,0
146.3,-43.1,-0.0063625753720901,0.0719510401533911,11.6965970019023,0
146.4,-43.1,-0.0110400088130008,0.0129756363844519,9.9824179326496,0
146.5,-43.1,-0.00858861967751773,0.0318419497281062,10.9919871476175,0
146.6,-43.1,-0.00178783876831366,0.384645617031661,13.0755004720583,0
146.7,-43.1,-0.00224034265316726,0.325890511143972,12.9850691951298,0
146.8,-43.1,-0.00157207147752743,0.416357272158453,13.1890728182756,0
146.9,-43.1,-0.00727153938857271,0.0515927832758959,11.7263286237176,0
147,-43.1,0.00365252608750444,2.8275499249748,14.4504284404957,0
147.1,-43.1,-0.00772966884809451,0.0436243281712896,11.7535787576115,0
147.2,-43.1,-0.00698725985892234,0.057258339858277,12.0417308439371,0
147.7,-43.1,-0.00361218819279846,0.19721905241351,13.2076949772926,0
147.8,-43.1,-0.0134418003938974,0.0053878575312855,10.8609486474272,0
147.9,-43.1,-0.0138062454996726,0.00471504087577215,10.924188770737,0
