"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2020-05-24 08:00:00,145,480,13.4364730335492,16.5791241478538,17.2095580062074,17.7019885386745,17.706757753846,17.5220159738304,17.1081632986145,16.7858623708694,17.6696608473516,19.0733469229655
2020-05-24 09:00:00,145,540,14.0495324961011,16.0960170187171,16.6863671086711,17.3799978431387,17.5639131482878,17.492459152957,17.1306470293966,16.800542381153,17.6689965003192,19.0733469229655
2020-05-24 10:00:00,145,600,12.6479179551668,15.5610829815629,16.2633397631712,17.0791125101307,17.3956814925025,17.4308022491205,17.1462466102964,16.8151875815772,17.6683956933925,19.0733469229655
2020-05-24 11:00:00,145,660,13.3850332110618,15.2664247524302,15.8923536045399,16.7822398725573,17.2138703007583,17.345567794176,17.1533439274104,16.8296351839451,17.6678575798307,19.0733469229655
2020-05-24 12:00:00,145,720,13.5352074544103,15.0723909393372,15.6611330866656,16.534830156341,17.0326990897135,17.2441348546726,17.1512724923559,16.8437035718024,17.6673805747195,19.0733469229655
2020-05-24 13:00:00,145,780,14.0030215446076,15.060038787632,15.5252136483137,16.3378175123804,16.8657246928892,17.1353955936655,17.140232694879,16.8572116698432,17.6669624210922,19.0733469229655
2020-05-24 14:00:00,145,840,15.1327600555503,15.3127049492338,15.5575485739476,16.2110503816708,16.7232317868577,17.0273498441897,17.121183652919,16.8699965011902,17.6666001774514,19.0733469229655
2020-05-24 15:00:00,145,900,14.250195501701,15.2557744144182,15.5886779208797,16.1564124642969,16.6180500177419,16.9283949379413,17.0956976095043,16.8819267704242,17.6662902857488,19.0733469229655
2020-05-24 16:00:00,145,960,14.3768894928653,14.8663943788317,15.3204900437465,15.9902820077506,16.5117124100952,16.8400720722306,17.0657064406657,16.892913347777,17.666028661058,19.0733469229655
2020-05-24 17:00:00,145,1020,14.9908734489697,15.0493940364205,15.2777698429487,15.8780401777086,16.3611652370314,16.74373397148,17.0319572736093,16.902901455252,17.665810944543,19.0733469229655
2020-05-24 18:00:00,145,1080,14.8911942108308,15.3902384931013,15.4025879458871,15.8458639322666,16.2834841634191,16.6308956546071,16.993295704645,16.9118312239285,17.6656326807003,19.0733469229655
2020-05-24 19:00:00,145,1140,15.4374523347609,15.4604737932766,15.5420878060243,15.861666077054,16.23532542127,16.5509809913974,16.9497383505074,16.9196235285805,17.6654891805139,19.0733469229655
2020-05-24 20:00:00,145,1200,15.3213662150719,15.5418175682365,15.6184560961609,15.8901176102441,16.2088360742143,16.4988903415884,16.9042544108377,16.9262422319537,17.6653755616866,19.0733469229655
2020-05-24 21:00:00,145,1260,15.3181142985943,15.4904788063884,15.6367485937662,15.9076362642991,16.1942584557913,16.4620710431978,16.8603122679763,16.9317198969036,17.6652869715613,19.0733469229655
2020-05-24 22:00:00,145,1320,14.4455894137905,15.0846129025183,15.4987188832031,15.8909484838577,16.1795829157691,16.4330703772114,16.8196188927526,16.936140770877,17.6652188395307,19.0733469229655
2020-05-24 23:00:00,145,1380,13.6531653388085,14.5267494001321,15.1286524034687,15.7795403267043,16.1419849313441,16.4045785067324,16.7824489839399,16.9396036031521,17.6651670033008,19.0733469229655
2020-05-25,146,0,13.5009190387431,14.1901198069644,14.7821789048567,15.5968852996236,16.0647948360842,16.366312309351,16.7478630753454,16.9421944261181,17.6651276967154,19.0733469229655
2020-05-25 01:00:00,146,60,14.6110506525084,14.6272094180884,14.820699191908,15.4576772910486,15.966307663435,16.313358052252,16.7144200779616,16.9439442416749,17.6650974899912,19.0733469229655
2020-05-25 02:00:00,146,120,14.8919456383521,14.8423175206754,14.9960700422092,15.4353753350041,15.8925499567932,16.2531994566659,16.6804131009904,16.9448930421968,17.6650729592079,19.0733469229655
2020-05-25 03:00:00,146,180,15.7266210545143,15.3707889596354,15.2238226840043,15.4705414960197,15.8534169902589,16.1987910032888,16.645933293496,16.9450420001207,17.6650508591036,19.0733469229655
2020-05-25 04:00:00,146,240,15.1254466201034,15.3744477595733,15.451443308019,15.5742011170835,15.8524819043999,16.1580839953329,16.6120832073307,16.9444084763227,17.6650279917885,19.0733469229655
2020-05-25 05:00:00,146,300,14.2239209666161,15.0289852480341,15.2901729318,15.6043566535338,15.8656252715688,16.1339410229994,16.5803412048146,16.9430431850109,17.6650012970097,19.0733469229655
2020-05-25 06:00:00,146,360,14.4406788089326,14.7784711497852,15.0950712248267,15.5433865543043,15.8535178074119,16.1164245761171,16.551575389196,16.9410226065013,17.6649679882242,19.0733469229655
2020-05-25 07:00:00,146,420,13.7311747590342,14.4360274004771,14.9062461129593,15.4580267089921,15.817075284969,16.0949486628355,16.5253417536118,16.9384273706424,17.6649256208294,19.0733469229655
2020-05-25 08:00:00,146,480,12.673633554031,13.7529256834128,14.5088087283656,15.3091977476601,15.756446918933,16.0650472842047,16.5005475084602,16.9353215319418,17.6648720579299,19.0733469229655
2020-05-25 09:00:00,146,540,11.4026811951751,12.8474781184809,13.9041520695571,15.055302900818,15.6530271361151,16.0205455492262,16.475833951197,16.9317387216479,17.6648053599363,19.0733469229655
2020-05-25 10:00:00,146,600,10.6494108897879,12.0946440638922,13.2371784550769,14.7033630121832,15.4930210613574,15.9525816710864,16.4492958111102,16.9276765683194,17.6647236639382,19.0733469229655
2020-05-25 11:00:00,146,660,10.6364388737981,11.7368264605762,12.7599023924206,14.3344880298252,15.2873306158544,15.8554091401807,16.4185425301133,16.9230866084107,17.664625034259,19.0733469229655
