"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2021-06-27 06:00:00,178,360,14.1875041429516,12.5247999081271,11.5043761419268,10.8531295594275,10.9167415086085,11.2534375623185,12.1946323230273,13.5562451136032,15.7585395672144,18.5340322210859
2021-06-27 07:00:00,178,420,13.9911138038746,13.145098805972,12.3251982480788,11.3111545861961,11.1098202039993,11.3186055458916,12.1760258455307,13.5473531105623,15.7557072451747,18.5340322210859
2021-06-27 08:00:00,178,480,13.4011734591624,13.0428175816546,12.5576411878473,11.6883792572036,11.3451465942404,11.4168079630909,12.1663004846415,13.5384078387593,15.7528599880015,18.5340322210859
2021-06-27 09:00:00,178,540,12.9287950072892,12.8243070775534,12.5407508078983,11.9085251283242,11.555021377792,11.53631096701,12.1667433839179,13.5295909443558,15.7499980169439,18.5340322210859
2021-06-27 10:00:00,178,600,12.5825394606326,12.6113094980512,12.4452895111035,12.0175354739397,11.7154242783933,11.6577491363739,12.1770325508712,13.5210889558613,15.7471221585921,18.5340322210859
2021-06-27 11:00:00,178,660,12.7448025891524,12.5542479336978,12.3893175931726,12.0688916985802,11.8304685316035,11.7678548406579,12.1954800460232,13.513063571494,15.7442339035344,18.5340322210859
2021-06-27 12:00:00,178,720,12.788251729899,12.6000575873747,12.4201219078179,12.1195620759625,11.9183295748811,11.8621772552298,12.2198715961636,13.5056343087045,15.7413351132383,18.5340322210859
2021-06-27 13:00:00,178,780,12.8879192007401,12.651972752842,12.4706328377612,12.1776034860888,11.9947667689761,11.9431295709403,12.2482279091831,13.4988775456164,15.7384281118925,18.5340322210859
2021-06-27 14:00:00,178,840,12.9924657554817,12.6896305064829,12.5342167921698,12.2406508944207,12.0657197516322,12.0146338946539,12.2791192680667,13.4928356527418,15.7355153745947,18.5340322210859
2021-06-27 15:00:00,178,900,12.6967624232498,12.575519853649,12.5399094848934,12.2971323314889,12.1324014472497,12.079757214172,12.3115991115948,13.4875278746319,15.732599470902,18.5340322210859
2021-06-27 16:00:00,178,960,12.6186145520913,12.4599823646069,12.4728384361475,12.3202591018094,12.1890317267626,12.1395850167813,12.3450166687997,13.4829582499593,15.7296829572488,18.5340322210859
2021-06-27 17:00:00,178,1020,12.498216188027,12.3986647893466,12.4268328888179,12.3247604191838,12.2287801837798,12.1922050591269,12.3786407611891,13.479116336014,15.7267683628091,18.5340322210859
2021-06-27 18:00:00,178,1080,12.4531237124026,12.3611601180009,12.38477019189,12.3221453304027,12.2565768457838,12.2355647097591,12.4114447254931,13.4759597472216,15.7238581192846,18.5340322210859
2021-06-27 19:00:00,178,1140,12.378674852394,12.3365445051185,12.3589786449166,12.3191197883345,12.2773988657502,12.2710831620655,12.4429223457306,13.4733912686279,15.7209543538932,18.5340322210859
2021-06-27 20:00:00,178,1200,12.2832644778404,12.2921588275624,12.3272373558308,12.3151552369792,12.294036368403,12.3010289602321,12.4728915923692,13.471317397677,15.7180586623551,18.5340322210859
2021-06-27 21:00:00,178,1260,12.0058873662894,12.1669825472398,12.2651206341377,12.304250133608,12.3064134572934,12.326564612089,12.5012211708147,13.4696994026642,15.7151721140074,18.5340322210859
2021-06-27 22:00:00,178,1320,11.8764339908722,12.0297052707097,12.160228388266,12.2728979531175,12.3109564755828,12.3477100906466,12.5278243934892,13.4685277234544,15.7122954316107,18.5340322210859
2021-06-27 23:00:00,178,1380,11.6274973196076,11.8863449934527,12.0600774961494,12.2296776716542,12.3056941172535,12.3634458769679,12.552559354076,13.4677926802271,15.7094291491104,18.5340322210859
2021-06-28,179,0,11.5147317983084,11.7469034914533,11.9400492034064,12.1733599010963,12.2913534986852,12.3732012273802,12.5752180793248,13.4674726931181,15.7065737116156,18.5340322210859
2021-06-28 01:00:00,179,60,14.3466885192871,12.8312668939436,12.2209263453998,12.1586028003707,12.2733941727495,12.3769889983945,12.5956053159189,13.4675211814457,15.7037247820515,18.5340322210859
2021-06-28 02:00:00,179,120,17.4722935504807,14.7568162043885,13.4195904217641,12.4301699767152,12.3133276254,12.3833510199007,12.613751546777,13.4679169397192,15.700887497807,18.5340322210859
2021-06-28 03:00:00,179,180,18.9085650354165,16.3294031356729,14.7513807916492,13.0040910141758,12.4852556144248,12.4194215687132,12.6312560417409,13.4686231206399,15.6980619197525,18.5340322210859
2021-06-28 04:00:00,179,240,18.9347115161008,17.2013641379639,15.6915883971436,13.6574558495318,12.776190325162,12.5096398425823,12.651886502643,13.4696568136416,15.6952485284514,18.5340322210859
2021-06-28 05:00:00,179,300,18.7359728033066,17.6197614984067,16.2411523515678,14.2235861552328,13.1177817352966,12.6554791667315,12.6800414906311,13.4711158294534,15.6924487779669,18.5340322210859
2021-06-28 06:00:00,179,360,18.9522515400994,17.6987278334243,16.586812614437,14.6667766024944,13.4541893679175,12.8402847892992,12.718816691555,13.473169394954,15.6896644055831,18.5340322210859
2021-06-28 07:00:00,179,420,17.3209141876484,17.1705112527702,16.583709941133,14.9801065120716,13.7574023508269,13.0436448111151,12.7692891298855,13.4760217433231,15.6868977587039,18.5340322210859
2021-06-28 08:00:00,179,480,16.3365509266283,16.3789270877046,16.1555307414696,15.0734885656085,13.9896385549,13.2450865826392,12.8307309814334,13.4798721596512,15.6841525218866,18.5340322210859
2021-06-28 09:00:00,179,540,14.3635477538324,15.4152669308242,15.5703474560922,14.9983537491829,14.1271711113258,13.4223490420476,12.9006768955509,13.4848834360171,15.6814325576519,18.5340322210859
2021-06-28 10:00:00,179,600,13.4914790896461,14.3170417744691,14.8079193141252,14.7585685703672,14.1672231436504,13.5596636313067,12.9753569590183,13.4911512384167,15.6787424142123,18.5340322210859
2021-06-28 11:00:00,179,660,13.0345997487836,13.7138871747958,14.185950906687,14.4423913001277,14.1189037725604,13.6473408951274,13.050400207667,13.4986889308932,15.6760867312604,18.5340322210859
2021-06-28 12:00:00,179,720,12.6995238716362,13.3179628915375,13.76342526008,14.1456671942534,14.0194687120219,13.6864877050423,13.1215938717001,13.5074245005886,15.6734704680104,18.5340322210859
2021-06-28 13:00:00,179,780,12.8766384648974,13.0552539622736,13.4768758993359,13.8915247843282,13.9010947710206,13.6875909093052,13.1857928986656,13.5172167212564,15.6708979891382,18.5340322210859
2021-06-28 14:00:00,179,840,12.8177903754012,12.9311681050393,13.3080197801463,13.6967369058802,13.7835781647936,13.6632832683241,13.2412563613985,13.527882324547,15.6683725208683,18.5340322210859
2021-06-28 15:00:00,179,900,12.5400850928853,12.874536115536,13.1576884494667,13.5448708593548,13.6773450658406,13.6250813916831,13.287487794103,13.5392219710909,15.6658970382455,18.5340322210859
2021-06-28 16:00:00,179,960,12.4459557210012,12.7680707977195,13.0397561789438,13.4185459932514,13.5822679124746,13.580877352646,13.3249092679612,13.5510420479856,15.6634741204173,18.5340322210859
2021-06-28 17:00:00,179,1020,12.9365114124445,12.5150886735688,12.9622652701619,13.3106353839687,13.4981978351087,13.5350889360574,13.3544450821059,13.5631668836236,15.6611051792094,18.5340322210859
2021-06-28 18:00:00,179,1080,12.5971036857126,12.4923936380419,12.8628610176497,13.2201152936307,13.423741871699,13.4904935247577,13.3770739761607,13.5754389716654,15.6587905946271,18.5340322210859
2021-06-28 19:00:00,179,1140,12.2138149148412,12.4999416974411,12.7543526740794,13.1356357109136,13.355461580045,13.447762051596,13.3935107864509,13.5877194269199,15.6565307875093,18.5340322210859
2021-06-28 20:00:00,179,1200,12.2615175914464,12.5367343928052,12.697682962343,13.0599434611664,13.2916682972792,13.4065234270292,13.4046818417671,13.5998948078232,15.6543247092677,18.5340322210859
2021-06-28 21:00:00,179,1260,12.1183918710545,12.5771785678255,12.6827560782007,13.007426075942,13.2358310527847,13.3670594466756,13.4114692595345,13.6118788489268,15.6521707234765,18.5340322210859
2021-06-28 22:00:00,179,1320,12.0987791666523,12.5778021526179,12.6546045247304,12.9659562114733,13.1892676338694,13.3306027242992,13.4146887394117,13.6236042693878,15.6500667853463,18.5340322210859
2021-06-28 23:00:00,179,1380,11.8552391598823,12.4501913113219,12.6035626244742,12.9267310045133,13.1490114940498,13.2975796593576,13.4150909137615,13.6350196889749,15.6480107422813,18.5340322210859
2021-06-29,180,0,11.9657270852012,12.2546007863684,12.504755432392,12.8688355289625,13.1088281580977,13.2671621822673,13.4132963825331,13.6460871976015,15.6460001163495,18.5340322210859
2021-06-29 01:00:00,180,60,12.5648797027592,12.5011777004299,12.5507885777066,12.8239073471642,13.0667542223403,13.2373407680384,13.4097207468957,13.6567761371269,15.6440271336323,18.5340322210859
2021-06-29 02:00:00,180,120,13.4820944974251,12.9604307943475,12.766333616103,12.84310903387,13.0395571948654,13.2094145425948,13.4046170643978,13.6670732316252,15.6420968457917,18.5340322210859
2021-06-29 03:00:00,180,180,15.6242768010589,14.0912104713114,13.3381247755949,12.9760976219251,13.0478135435419,13.1893726344926,13.3985452198538,13.676966173285,15.640207492943,18.5340322210859
2021-06-29 04:00:00,180,240,16.9025496945975,15.334131082616,14.2521094170114,13.3053190828619,13.1278556257202,13.1887103424231,13.3926999546805,13.6864597276572,15.638357834567,18.5340322210859
2021-06-29 05:00:00,180,300,16.6219963154785,15.9615416280799,14.9323640611793,13.7326419775702,13.2928340884131,13.2226528032822,13.3893067170815,13.6955912289224,15.6365468036432,18.5340322210859
2021-06-29 06:00:00,180,360,16.5768458770933,15.9284558018271,15.2449695077927,14.0921735355797,13.4987805883925,13.2952055188256,13.3912023713489,13.7044473327899,15.6347735846894,18.5340322210859
2021-06-29 07:00:00,180,420,15.1767899880143,15.4505557714157,15.1838136446129,14.3165061572385,13.6927802906142,13.3945174250252,13.4004983716487,13.7131615580037,15.6330378023906,18.5340322210859
2021-06-29 08:00:00,180,480,13.8027502324153,14.5125919234164,14.7266623658085,14.3445254110521,13.8309462442608,13.5008246282997,13.4176889094342,13.7218887151578,15.6313396009328,18.5340322210859
2021-06-29 09:00:00,180,540,12.131469423415,13.2519945739358,14.0140707948146,14.1798580571405,13.8824855651913,13.5917152983772,13.4414271723946,13.730770286549,15.6296796769975,18.5340322210859
2021-06-29 10:00:00,180,600,11.5147616395864,12.3060618958025,13.204186961062,13.8519183219122,13.8362243891403,13.6482981351974,13.4687968474819,13.7399014621547,15.6280591528631,18.5340322210859
2021-06-29 11:00:00,180,660,10.9650959823295,11.8119075630611,12.6436398375226,13.4950377582897,13.7135343485684,13.6600968708075,13.4959817133671,13.7493086940655,15.6264793584677,18.5340322210859
2021-06-29 12:00:00,180,720,10.5345249676193,11.4221251835255,12.2015538199252,13.1682591877891,13.5555414260783,13.63068212692,13.5193630478948,13.7589447140867,15.6249415494096,18.5340322210859
2021-06-29 13:00:00,180,780,10.1967062083876,11.1090409106632,11.8455018233653,12.8761126338951,13.3849049434558,13.5704053487229,13.5364207793558,13.7687045655848,15.6234466494081,18.5340322210859
2021-06-29 14:00:00,180,840,9.8626515471302,10.8016854713613,11.5379891611485,12.6141821668907,13.2126580081274,13.4894293077602,13.5458199398761,13.7784501102991,15.6219950793473,18.5340322210859
2021-06-29 15:00:00,180,900,9.66730922648026,10.5316544568402,11.2585532374346,12.3719936289256,13.0424698849954,13.3954711793925,13.5471351148267,13.7880311340728,15.6205866759437,18.5340322210859
2021-06-29 16:00:00,180,960,9.54835377651977,10.3417442059529,11.0382594944808,12.1503177695322,12.8742197718943,13.2928133281836,13.5404667559438,13.797299220292,15.6192206666335,18.5340322210859
2021-06-29 17:00:00,180,1020,9.38632593195685,10.1662554892088,10.8519837358736,11.9572397874274,12.7147762895052,13.1852812457563,13.5261253473292,13.8061128670372,15.6178956996502,18.5340322210859
2021-06-29 18:00:00,180,1080,9.33225062747561,10.0141033393655,10.6867838242205,11.7839940893325,12.566200647512,13.0773111652275,13.5047046882871,13.8143395317446,15.6166097828781,18.5340322210859
2021-06-29 19:00:00,180,1140,8.96812144474254,9.87406823105531,10.525723612065,11.629258203142,12.4286014568558,12.9722734516166,13.4772235146697,13.8218613540178,15.6153604377594,18.5340322210859
2021-06-29 20:00:00,180,1200,8.57581746671099,9.6213526618515,10.305666113617,11.4716636730969,12.2972006022572,12.8704647493081,13.4448813563978,13.8285872265138,15.6141445418976,18.5340322210859
2021-06-29 21:00:00,180,1260,7.96288633642105,9.26662406833574,10.035033929094,11.2958346105773,12.1642300142477,12.7701630109917,13.4085655767034,13.8344541433653,15.6129585146811,18.5340322210859
2021-06-29 22:00:00,180,1320,8.55779365605727,9.17007564978498,9.81621956785088,11.0992290701521,12.0233387787259,12.6686189747493,13.3687891305505,13.83941714457,15.6117985033097,18.5340322210859
2021-06-29 23:00:00,180,1380,8.8565113322743,9.35470623066804,9.8604330794305,10.9669035495095,11.8870740958743,12.5647495243564,13.3257486833849,13.8434414056172,15.6106605530247,18.5340322210859
2021-06-30,181,0,8.91354626670967,9.40176903771904,9.89368472809631,10.8947062047052,11.7759043850996,12.4638321335849,13.2798015187201,13.8464968018264,15.6095407315452,18.5340322210859
2021-06-30 01:00:00,181,60,12.0408367318457,10.6780334168178,10.3006588902166,10.8905706883865,11.6911202987853,12.3712019567909,13.231822696736,13.8485695368882,15.6084338373641,18.5340322210859
2021-06-30 02:00:00,181,120,14.5464345178833,12.4358539012064,11.5182144998321,11.1707734480968,11.6835084756848,12.2961952251541,13.1829009297355,13.8496584452886,15.6073376095886,18.5340322210859
2021-06-30 03:00:00,181,180,16.1292851837605,13.960029217205,12.7213090118687,11.6973945469801,11.8053050737885,12.2620542413573,13.1354921800797,13.849796295084,15.6062483950795,18.5340322210859
