,,,,,,,,,,,,,,,,,,,,,,,
#SFM_R1-4,,,,,,,,,,,,,,,,,,,,,,,
CFMT_2E2C,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,SFM1JC03,,,,,,,,,,,,,,,,,,,,,,
APP Serial #:,020013DB,,,,,,,,,,,,,,,,,,,,,,
APP Ver:,R1-9-4,,,,,,,,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,,,,,,,,
Instrument Name:,Ap1 888,,,,,,,,,,,,,,,,,,,,,,
Comment:,,,,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry multiplier (outer):,1.0000,(inner):,1.0000,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry offset (outer):,-1.0000,(inner):,-1.0000,,,,,,,,,,,,,,,,,,,,
Thermal diffusivity:,0.0025,(cm^2 s^-1),,,,,,,,,,,,,,,,,,,,,
Wounding coefficient:,1.7283,,,,,,,,,,,,,,,,,,,,,,
Vs factor:,1.00,,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 1:,10.00,cm^2,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 2:,10.00,cm^2,,,,,,,,,,,,,,,,,,,,,
Pulse Energy:,20,Joules,,,,,,,,,,,,,,,,,,,,,
#DATA_START_44796,,,,,,,,,,,,,,,,,,,,,,,
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA)
09/08/2022,08:11:06,-0.181,-3.494,1.414,-4.310,0.014,-0.043,15.174,15.274,0.545,0.551,0.989,14.996,15.372,0.395,0.481,0.823,2.680,4.17,16.40,present ,USB ,USB 
09/08/2022,08:30:01,-0.121,-3.547,1.517,-4.402,0.015,-0.044,15.153,15.256,0.549,0.554,0.993,14.991,15.374,0.392,0.479,0.821,2.680,4.13,15.90,not present ,0.00,0.00
09/08/2022,09:00:01,-0.068,-3.489,1.610,-4.302,0.016,-0.043,15.122,15.234,0.548,0.551,0.996,14.947,15.338,0.393,0.479,0.823,2.680,4.12,15.60,not present ,0.00,0.00
09/08/2022,09:30:01,-0.145,-3.498,1.477,-4.318,0.014,-0.043,15.166,15.284,0.546,0.551,0.991,14.980,15.376,0.393,0.479,0.823,2.680,4.11,15.60,not present ,0.00,0.00
09/08/2022,10:00:01,-0.368,-3.568,1.090,-4.438,0.010,-0.044,15.241,15.366,0.549,0.561,0.979,15.028,15.432,0.395,0.484,0.820,2.680,4.10,15.80,not present ,0.00,0.00
09/08/2022,10:30:01,-0.078,-3.332,1.593,-4.030,0.015,-0.040,15.628,15.748,0.546,0.549,0.995,15.405,15.808,0.395,0.477,0.831,2.680,4.09,16.40,not present ,0.00,0.00
09/08/2022,11:00:00,-0.077,-3.571,1.594,-4.444,0.015,-0.044,15.683,15.810,0.547,0.550,0.995,15.463,15.868,0.392,0.480,0.820,2.680,4.08,16.29,not present ,0.00,0.00
09/08/2022,11:30:00,-0.082,-3.324,1.585,-4.016,0.015,-0.040,15.851,15.975,0.549,0.552,0.995,15.613,16.014,0.395,0.477,0.831,2.680,4.07,16.50,not present ,0.00,0.00
09/08/2022,12:00:00,0.002,-3.535,1.732,-4.382,0.017,-0.043,16.039,16.159,0.547,0.548,1.000,15.814,16.212,0.391,0.478,0.821,2.680,4.06,16.79,not present ,0.00,0.00
09/08/2022,12:30:00,-0.101,-3.443,1.553,-4.223,0.015,-0.042,16.440,16.560,0.554,0.558,0.994,16.109,16.507,0.395,0.480,0.825,2.680,4.06,17.40,not present ,0.00,0.00
09/08/2022,13:00:00,0.043,-3.462,1.802,-4.255,0.018,-0.042,16.889,16.996,0.548,0.548,1.002,16.601,16.994,0.392,0.477,0.825,2.680,4.05,17.90,not present ,0.00,0.00
09/08/2022,13:30:01,0.058,-3.508,1.829,-4.335,0.018,-0.043,17.715,17.821,0.554,0.553,1.003,17.264,17.653,0.398,0.485,0.822,2.680,4.04,19.00,not present ,0.00,0.00
09/08/2022,14:00:00,0.214,-3.356,2.099,-4.073,0.020,-0.040,18.554,18.645,0.554,0.549,1.011,18.148,18.526,0.398,0.481,0.829,2.680,4.02,20.00,not present ,0.00,0.00
09/08/2022,14:30:01,0.367,-3.365,2.363,-4.089,0.023,-0.040,19.172,19.247,0.551,0.541,1.020,18.776,19.141,0.395,0.478,0.829,2.680,4.00,20.60,not present ,0.00,0.00
09/08/2022,15:00:01,0.532,-3.253,2.648,-3.894,0.026,-0.038,19.551,19.613,0.553,0.538,1.030,19.224,19.573,0.393,0.473,0.834,2.680,3.99,20.90,not present ,0.00,0.00
09/08/2022,15:30:00,0.633,-3.335,2.822,-4.037,0.028,-0.040,19.834,19.888,0.551,0.533,1.035,19.519,19.859,0.393,0.475,0.830,2.680,3.98,21.10,not present ,0.00,0.00
09/08/2022,16:00:00,0.312,-3.460,2.268,-4.253,0.022,-0.042,19.858,19.907,0.543,0.535,1.017,19.635,19.967,0.384,0.467,0.825,2.680,3.97,21.00,not present ,0.00,0.00
09/08/2022,16:30:00,0.209,-3.475,2.090,-4.277,0.020,-0.042,19.862,19.931,0.555,0.549,1.011,19.650,19.993,0.388,0.472,0.824,2.680,3.96,20.70,not present ,0.00,0.00
09/08/2022,17:00:01,0.422,-3.384,2.458,-4.121,0.024,-0.041,19.742,19.809,0.540,0.528,1.023,19.601,19.953,0.381,0.462,0.828,2.680,3.95,20.29,not present ,0.00,0.00
09/08/2022,17:30:01,0.206,-3.424,2.085,-4.190,0.020,-0.041,18.874,18.915,0.540,0.534,1.011,18.867,19.191,0.383,0.465,0.826,2.680,3.95,19.20,not present ,0.00,0.00
09/08/2022,18:00:00,0.084,-3.423,1.873,-4.189,0.018,-0.041,17.993,18.044,0.539,0.537,1.004,18.010,18.340,0.383,0.465,0.826,2.680,3.95,19.00,present ,13.21,134.39
09/08/2022,18:30:00,-0.193,-3.566,1.394,-4.435,0.013,-0.044,17.221,17.290,0.537,0.543,0.989,17.230,17.577,0.384,0.469,0.820,2.680,4.06,30.90,present ,13.00,153.00
09/08/2022,19:00:00,-0.084,-3.558,1.582,-4.421,0.015,-0.044,16.651,16.732,0.540,0.543,0.995,16.597,16.961,0.384,0.470,0.820,2.680,4.13,30.90,present ,13.01,153.60
09/08/2022,19:30:00,-0.196,-3.460,1.389,-4.253,0.013,-0.042,16.102,16.191,0.538,0.545,0.989,16.050,16.426,0.386,0.469,0.825,2.680,4.19,29.70,present ,12.92,115.50
09/08/2022,20:00:00,-0.078,-3.600,1.592,-4.493,0.015,-0.044,15.439,15.540,0.538,0.541,0.995,15.426,15.809,0.383,0.470,0.818,2.680,4.19,22.80,present ,12.99,51.30
09/08/2022,20:30:00,-0.314,-3.580,1.185,-4.460,0.011,-0.044,14.664,14.780,0.540,0.551,0.982,14.631,15.029,0.387,0.474,0.819,2.680,4.19,20.80,present ,12.95,46.20
09/08/2022,21:00:01,-0.186,-3.532,1.405,-4.377,0.014,-0.043,14.535,14.651,0.546,0.552,0.989,14.357,14.759,0.393,0.480,0.821,2.680,4.19,19.29,present ,12.97,45.00
09/08/2022,21:30:01,-0.301,-3.611,1.207,-4.514,0.012,-0.045,14.346,14.466,0.546,0.556,0.983,14.193,14.593,0.391,0.480,0.818,2.680,4.19,18.60,present ,12.89,43.50
09/08/2022,22:00:00,-0.238,-3.457,1.316,-4.247,0.013,-0.042,14.121,14.238,0.547,0.555,0.986,13.976,14.375,0.393,0.478,0.825,2.680,4.19,18.10,present ,12.92,42.90
09/08/2022,22:30:01,-0.120,-3.332,1.520,-4.030,0.015,-0.040,13.883,13.998,0.546,0.550,0.993,13.757,14.154,0.392,0.474,0.830,2.680,4.19,17.70,present ,12.89,43.20
09/08/2022,23:00:00,-0.144,-3.386,1.478,-4.123,0.014,-0.041,13.542,13.655,0.545,0.550,0.992,13.431,13.826,0.391,0.474,0.828,2.680,4.19,17.40,present ,12.86,43.50
09/08/2022,23:30:01,-0.329,-3.494,1.158,-4.311,0.011,-0.043,13.109,13.226,0.545,0.556,0.981,13.018,13.417,0.390,0.476,0.823,2.680,4.19,16.90,present ,12.92,43.20
10/08/2022,00:00:01,-0.255,-3.608,1.286,-4.507,0.012,-0.045,12.612,12.736,0.546,0.554,0.985,12.529,12.931,0.390,0.479,0.818,2.680,4.19,16.29,present ,12.81,42.60
10/08/2022,00:30:01,-0.352,-3.594,1.119,-4.484,0.011,-0.044,12.241,12.369,0.543,0.555,0.980,12.108,12.519,0.392,0.480,0.818,2.680,4.19,15.60,present ,12.77,42.00
10/08/2022,01:00:01,-0.627,-3.652,0.643,-4.584,0.006,-0.045,11.976,12.112,0.543,0.562,0.965,11.825,12.241,0.392,0.481,0.816,2.680,4.19,15.50,present ,12.77,42.00
10/08/2022,01:30:01,-0.550,-3.645,0.776,-4.571,0.007,-0.045,11.805,11.942,0.546,0.563,0.969,11.650,12.067,0.393,0.483,0.816,2.680,4.19,15.50,present ,12.74,42.30
10/08/2022,02:00:00,-0.337,-3.557,1.145,-4.420,0.011,-0.044,11.657,11.792,0.545,0.556,0.981,11.496,11.911,0.395,0.483,0.820,2.680,4.19,15.30,present ,12.70,42.00
10/08/2022,02:30:00,-0.292,-3.438,1.222,-4.215,0.012,-0.042,11.295,11.427,0.543,0.552,0.983,11.190,11.604,0.393,0.477,0.826,2.680,4.19,14.90,present ,12.74,42.60
10/08/2022,03:00:00,-0.443,-3.510,0.961,-4.338,0.009,-0.043,10.727,10.862,0.543,0.557,0.975,10.648,11.064,0.395,0.481,0.822,2.680,4.19,14.20,present ,12.67,42.00
10/08/2022,03:30:00,-0.377,-3.537,1.076,-4.384,0.010,-0.043,10.214,10.353,0.546,0.558,0.979,10.120,10.540,0.393,0.480,0.821,2.680,4.19,13.60,present ,12.63,42.30
10/08/2022,04:00:00,-0.479,-3.634,0.898,-4.553,0.008,-0.045,9.774,9.919,0.547,0.562,0.973,9.660,10.085,0.393,0.483,0.817,2.680,4.19,13.20,present ,12.63,42.30
10/08/2022,04:30:01,-0.480,-3.411,0.898,-4.167,0.008,-0.041,9.431,9.580,0.544,0.559,0.973,9.305,9.735,0.395,0.480,0.827,2.680,4.19,13.00,present ,12.67,42.30
10/08/2022,05:00:00,-0.509,-3.436,0.847,-4.210,0.008,-0.042,9.108,9.260,0.546,0.562,0.972,8.965,9.397,0.396,0.481,0.826,2.680,4.19,12.60,present ,12.60,42.30
10/08/2022,05:30:01,-0.511,-3.432,0.844,-4.203,0.008,-0.042,8.786,8.940,0.547,0.563,0.971,8.652,9.086,0.398,0.483,0.826,2.680,4.19,12.20,present ,12.60,42.30
10/08/2022,06:00:01,-0.452,-3.613,0.945,-4.516,0.009,-0.045,8.411,8.567,0.548,0.563,0.975,8.285,8.722,0.395,0.485,0.818,2.680,4.19,11.80,present ,12.60,42.00
10/08/2022,06:30:01,-0.442,-3.286,0.963,-3.951,0.009,-0.039,8.103,8.261,0.545,0.560,0.975,7.964,8.402,0.400,0.482,0.833,2.680,4.16,8.39,not present ,0.00,0.00
10/08/2022,07:00:01,-0.673,-3.473,0.565,-4.275,0.005,-0.042,7.924,8.086,0.548,0.569,0.963,7.742,8.183,0.399,0.486,0.824,2.680,4.15,8.00,not present ,0.00,0.00
10/08/2022,07:30:01,-0.734,-3.619,0.459,-4.526,0.004,-0.045,8.069,8.234,0.549,0.573,0.960,7.807,8.250,0.399,0.489,0.817,2.680,4.13,8.20,not present ,0.00,0.00
10/08/2022,08:00:01,-0.558,-3.574,0.762,-4.449,0.007,-0.044,8.663,8.835,0.558,0.576,0.969,8.281,8.724,0.404,0.495,0.819,2.680,4.12,9.10,not present ,0.00,0.00
10/08/2022,08:30:01,-0.414,-3.514,1.011,-4.345,0.010,-0.043,9.875,10.047,0.562,0.576,0.977,9.376,9.823,0.410,0.500,0.822,2.680,4.11,10.80,not present ,0.00,0.00
10/08/2022,09:00:00,-0.115,-3.384,1.528,-4.120,0.015,-0.041,11.347,11.516,0.566,0.571,0.993,10.848,11.305,0.414,0.501,0.828,2.680,4.10,12.70,not present ,0.00,0.00
10/08/2022,09:30:01,-0.238,-3.419,1.316,-4.182,0.013,-0.041,12.738,12.909,0.559,0.567,0.986,12.293,12.766,0.410,0.498,0.826,2.680,4.09,14.00,not present ,0.00,0.00
10/08/2022,10:00:00,-0.173,-3.202,1.427,-3.806,0.014,-0.038,14.263,14.460,0.560,0.566,0.990,13.885,14.400,0.412,0.493,0.837,2.680,4.09,15.80,not present ,0.00,0.00
10/08/2022,10:30:00,-0.114,-3.435,1.531,-4.209,0.015,-0.042,15.844,16.088,0.559,0.563,0.993,15.579,16.185,0.404,0.491,0.826,2.680,4.08,17.60,not present ,0.00,0.00
10/08/2022,11:00:00,0.300,-3.387,2.247,-4.126,0.022,-0.041,17.079,17.301,0.562,0.553,1.016,16.871,17.470,0.401,0.485,0.828,2.680,4.07,18.10,not present ,0.00,0.00
10/08/2022,11:30:00,0.071,-3.456,1.851,-4.245,0.018,-0.042,17.995,18.157,0.554,0.552,1.003,17.705,18.206,0.396,0.481,0.825,2.680,4.06,18.70,not present ,0.00,0.00
10/08/2022,12:00:01,0.371,-3.386,2.369,-4.124,0.023,-0.041,18.787,18.889,0.555,0.544,1.020,18.469,18.883,0.393,0.476,0.828,2.680,4.06,19.50,not present ,0.00,0.00
10/08/2022,12:30:01,0.236,-3.656,2.136,-4.591,0.021,-0.045,19.546,19.637,0.559,0.553,1.013,19.200,19.587,0.392,0.482,0.816,2.680,4.05,20.29,not present ,0.00,0.00
10/08/2022,13:00:01,0.591,-3.320,2.751,-4.010,0.027,-0.040,20.208,20.295,0.559,0.542,1.033,19.853,20.235,0.396,0.478,0.831,2.680,4.04,20.60,not present ,0.00,0.00
10/08/2022,13:30:01,0.919,-3.325,3.317,-4.018,0.033,-0.040,21.056,21.146,0.563,0.535,1.052,20.697,21.082,0.392,0.473,0.831,2.680,4.02,21.60,not present ,0.00,0.00
10/08/2022,14:00:01,1.068,-3.259,3.574,-3.904,0.035,-0.039,21.633,21.851,0.562,0.531,1.061,21.269,21.757,0.392,0.471,0.834,2.680,4.01,22.10,not present ,0.00,0.00
10/08/2022,14:30:00,1.302,-3.271,3.979,-3.925,0.039,-0.039,22.279,22.688,0.566,0.527,1.075,21.889,22.569,0.392,0.472,0.833,2.680,3.99,21.80,not present ,0.00,0.00
10/08/2022,15:00:00,1.383,-3.113,4.120,-3.653,0.041,-0.036,22.347,22.532,0.549,0.509,1.079,22.077,22.576,0.385,0.459,0.841,2.680,3.98,21.70,not present ,0.00,0.00
10/08/2022,15:30:00,1.320,-3.323,4.011,-4.014,0.040,-0.040,21.860,21.855,0.559,0.520,1.076,21.674,21.986,0.385,0.465,0.831,2.680,3.97,21.30,not present ,0.00,0.00
10/08/2022,16:00:01,0.937,-3.327,3.348,-4.022,0.033,-0.040,21.269,21.248,0.549,0.522,1.053,21.107,21.363,0.382,0.461,0.831,2.680,3.96,20.90,not present ,0.00,0.00
10/08/2022,16:30:01,1.038,-3.128,3.522,-3.678,0.035,-0.036,20.878,21.151,0.558,0.528,1.059,20.585,21.011,0.390,0.465,0.840,2.680,3.95,20.20,not present ,0.00,0.00
10/08/2022,17:00:01,1.080,-3.136,3.596,-3.691,0.035,-0.036,20.333,20.485,0.544,0.513,1.061,20.121,20.540,0.382,0.457,0.840,2.680,3.95,19.20,not present ,0.00,0.00
10/08/2022,17:30:01,0.753,-3.447,3.030,-4.229,0.030,-0.042,18.577,18.584,0.539,0.518,1.042,18.645,18.939,0.378,0.459,0.825,2.680,3.94,17.90,not present ,0.00,0.00
10/08/2022,18:00:00,0.415,-3.474,2.446,-4.275,0.024,-0.042,17.119,17.140,0.544,0.533,1.023,17.178,17.484,0.380,0.463,0.824,2.680,3.93,16.60,not present ,0.00,0.00
10/08/2022,18:30:00,-0.014,-3.544,1.703,-4.396,0.017,-0.043,15.985,16.032,0.538,0.539,0.999,15.984,16.317,0.382,0.467,0.821,2.680,4.03,28.80,present ,13.00,153.00
10/08/2022,19:00:01,-0.033,-3.541,1.669,-4.392,0.016,-0.043,15.150,15.217,0.544,0.546,0.998,15.093,15.451,0.385,0.471,0.821,2.680,4.12,29.00,present ,13.00,143.39
10/08/2022,19:30:00,-0.148,-3.481,1.472,-4.288,0.014,-0.042,14.599,14.686,0.543,0.548,0.991,14.488,14.863,0.387,0.472,0.824,2.680,4.18,28.20,present ,12.98,136.20
10/08/2022,20:00:01,-0.136,-3.503,1.491,-4.327,0.014,-0.043,14.078,14.175,0.545,0.550,0.992,13.960,14.345,0.387,0.472,0.823,2.680,4.19,21.40,present ,12.95,55.20
10/08/2022,20:30:01,-0.297,-3.473,1.213,-4.274,0.012,-0.042,13.733,13.843,0.544,0.554,0.983,13.576,13.972,0.391,0.476,0.824,2.680,4.19,20.50,present ,12.97,48.60
10/08/2022,21:00:01,0.013,-3.684,1.751,-4.639,0.017,-0.046,13.569,13.683,0.550,0.550,1.000,13.388,13.785,0.391,0.481,0.814,2.680,4.19,18.60,present ,12.94,45.00
10/08/2022,21:30:01,-0.223,-3.593,1.341,-4.481,0.013,-0.044,13.358,13.476,0.545,0.553,0.987,13.182,13.582,0.393,0.481,0.819,2.680,4.19,17.79,present ,12.89,43.20
10/08/2022,22:00:01,-0.216,-3.580,1.354,-4.459,0.013,-0.044,13.048,13.166,0.545,0.552,0.988,12.917,13.319,0.391,0.479,0.819,2.680,4.19,17.10,present ,12.89,43.20
10/08/2022,22:30:00,-0.377,-3.523,1.075,-4.362,0.010,-0.043,12.653,12.774,0.542,0.554,0.979,12.535,12.938,0.393,0.479,0.822,2.680,4.19,16.50,present ,12.88,42.30
10/08/2022,23:00:00,-0.306,-3.541,1.198,-4.392,0.011,-0.043,12.217,12.338,0.543,0.553,0.983,12.124,12.531,0.390,0.476,0.821,2.680,4.19,16.00,present ,12.82,42.90
10/08/2022,23:30:01,-0.313,-3.376,1.187,-4.107,0.011,-0.041,11.749,11.876,0.546,0.556,0.982,11.631,12.043,0.395,0.479,0.828,2.680,4.19,15.40,present ,12.85,42.30
11/08/2022,00:00:00,-0.423,-3.417,0.995,-4.178,0.009,-0.041,11.387,11.521,0.547,0.560,0.976,11.259,11.677,0.394,0.479,0.827,2.680,4.19,14.90,present ,12.81,42.00
11/08/2022,00:30:00,-0.348,-3.424,1.125,-4.190,0.011,-0.041,11.008,11.144,0.546,0.557,0.980,10.890,11.313,0.394,0.478,0.826,2.680,4.19,14.70,present ,12.81,42.00
11/08/2022,01:00:00,-0.494,-3.453,0.874,-4.240,0.008,-0.042,10.729,10.870,0.545,0.560,0.972,10.583,11.009,0.398,0.483,0.825,2.680,4.19,14.40,present ,12.81,42.30
11/08/2022,01:30:00,-0.119,-3.534,1.521,-4.379,0.015,-0.043,10.397,10.542,0.551,0.555,0.993,10.258,10.688,0.395,0.482,0.821,2.680,4.19,14.00,present ,12.74,42.00
11/08/2022,02:00:00,-0.443,-3.577,0.961,-4.455,0.009,-0.044,10.177,10.325,0.546,0.560,0.975,10.017,10.450,0.395,0.483,0.819,2.680,4.19,13.70,present ,12.74,42.30
11/08/2022,02:30:00,-0.433,-3.467,0.978,-4.265,0.009,-0.042,9.960,10.110,0.545,0.559,0.976,9.808,10.242,0.395,0.481,0.824,2.680,4.19,13.60,present ,12.70,41.70
11/08/2022,03:00:00,-0.348,-3.495,1.126,-4.312,0.011,-0.043,9.683,9.833,0.547,0.559,0.980,9.548,9.983,0.395,0.482,0.823,2.680,4.19,13.20,present ,12.74,42.30
11/08/2022,03:30:01,-0.495,-3.465,0.872,-4.261,0.008,-0.042,9.366,9.517,0.546,0.562,0.972,9.237,9.674,0.397,0.483,0.824,2.680,4.19,12.90,present ,12.70,42.00
11/08/2022,04:00:01,-0.461,-3.555,0.930,-4.416,0.009,-0.044,9.166,9.318,0.548,0.562,0.974,8.989,9.426,0.397,0.485,0.820,2.680,4.19,12.90,present ,12.67,42.30
11/08/2022,04:30:01,-0.386,-3.519,1.060,-4.354,0.010,-0.043,8.898,9.054,0.550,0.563,0.978,8.765,9.204,0.395,0.483,0.822,2.680,4.19,12.40,present ,12.64,42.60
11/08/2022,05:00:01,-0.540,-3.595,0.793,-4.486,0.007,-0.044,8.517,8.675,0.546,0.563,0.970,8.398,8.843,0.394,0.483,0.818,2.680,4.19,12.00,present ,12.63,42.00
11/08/2022,05:30:01,-0.465,-3.486,0.924,-4.298,0.009,-0.042,8.151,8.315,0.550,0.565,0.974,8.014,8.463,0.397,0.484,0.823,2.680,4.19,11.50,present ,12.60,42.00
11/08/2022,06:00:01,-0.522,-3.590,0.824,-4.476,0.008,-0.044,7.986,8.152,0.550,0.567,0.971,7.812,8.261,0.397,0.487,0.819,2.680,4.19,11.40,present ,12.63,42.00
11/08/2022,06:30:01,-0.556,-3.427,0.767,-4.194,0.007,-0.041,7.727,7.893,0.549,0.567,0.969,7.588,8.038,0.398,0.483,0.826,2.680,4.16,8.10,not present ,0.00,0.00
11/08/2022,07:00:00,-0.550,-3.447,0.776,-4.230,0.007,-0.042,7.601,7.771,0.552,0.570,0.969,7.407,7.858,0.402,0.489,0.825,2.680,4.15,7.80,not present ,0.00,0.00
11/08/2022,07:30:00,-0.527,-3.705,0.816,-4.675,0.008,-0.046,7.796,7.971,0.554,0.571,0.971,7.524,7.977,0.400,0.494,0.813,2.680,4.13,8.00,not present ,0.00,0.00
11/08/2022,08:00:00,-0.419,-3.531,1.003,-4.375,0.010,-0.043,8.594,8.762,0.562,0.576,0.976,8.184,8.630,0.408,0.498,0.821,2.680,4.12,9.10,not present ,0.00,0.00
11/08/2022,08:30:00,-0.410,-3.655,1.018,-4.588,0.010,-0.045,9.869,10.041,0.563,0.577,0.977,9.377,9.824,0.407,0.500,0.816,2.680,4.11,10.90,not present ,0.00,0.00
11/08/2022,09:00:00,-0.143,-3.481,1.479,-4.288,0.014,-0.042,11.456,11.626,0.571,0.576,0.992,10.933,11.398,0.409,0.498,0.824,2.680,4.10,12.90,not present ,0.00,0.00
11/08/2022,09:30:00,-0.149,-3.419,1.469,-4.181,0.014,-0.041,13.111,13.292,0.569,0.574,0.991,12.621,13.099,0.410,0.498,0.826,2.680,4.10,14.40,not present ,0.00,0.00
11/08/2022,10:00:00,0.098,-3.284,1.899,-3.948,0.018,-0.039,15.201,15.397,0.570,0.568,1.005,14.726,15.250,0.412,0.496,0.833,2.680,4.09,17.00,not present ,0.00,0.00
11/08/2022,10:30:00,0.492,-3.415,2.579,-4.174,0.025,-0.041,16.928,17.131,0.564,0.549,1.027,16.656,17.224,0.403,0.489,0.827,2.680,4.08,18.50,not present ,0.00,0.00
11/08/2022,11:00:01,0.750,-3.346,3.024,-4.056,0.030,-0.040,18.094,18.281,0.575,0.552,1.042,17.845,18.403,0.400,0.484,0.830,2.680,4.07,19.20,not present ,0.00,0.00
11/08/2022,11:30:01,1.156,-3.152,3.726,-3.720,0.037,-0.037,19.269,19.385,0.569,0.534,1.066,18.951,19.422,0.400,0.478,0.839,2.680,4.06,19.90,not present ,0.00,0.00
11/08/2022,12:00:00,0.898,-3.337,3.280,-4.039,0.032,-0.040,20.207,20.271,0.558,0.532,1.051,19.822,20.200,0.395,0.477,0.830,2.680,4.06,20.90,not present ,0.00,0.00
11/08/2022,12:30:00,1.253,-3.207,3.894,-3.815,0.038,-0.038,21.160,21.185,0.567,0.529,1.072,20.743,21.077,0.398,0.478,0.836,2.680,4.05,21.90,not present ,0.00,0.00
11/08/2022,13:00:01,1.446,-3.268,4.228,-3.921,0.042,-0.039,22.069,22.086,0.567,0.524,1.083,21.623,21.946,0.395,0.476,0.833,2.680,4.04,22.70,not present ,0.00,0.00
11/08/2022,13:30:01,1.594,-3.111,4.483,-3.648,0.044,-0.036,22.787,22.813,0.565,0.518,1.092,22.349,22.678,0.396,0.472,0.841,2.680,4.02,23.50,not present ,0.00,0.00
11/08/2022,14:00:01,1.393,-3.146,4.137,-3.710,0.041,-0.037,23.452,23.631,0.557,0.517,1.080,23.039,23.482,0.393,0.470,0.839,2.680,4.01,23.90,not present ,0.00,0.00
11/08/2022,14:30:00,1.502,-3.069,4.325,-3.576,0.043,-0.035,24.128,24.606,0.568,0.523,1.087,23.730,24.428,0.393,0.468,0.843,2.680,3.99,23.70,not present ,0.00,0.00
11/08/2022,15:00:00,1.222,-3.100,3.840,-3.630,0.038,-0.036,24.291,24.469,0.548,0.513,1.070,24.015,24.519,0.380,0.453,0.841,2.680,3.98,23.40,not present ,0.00,0.00
11/08/2022,15:30:01,1.470,-3.098,4.269,-3.627,0.042,-0.036,23.670,23.633,0.553,0.510,1.085,23.485,23.767,0.381,0.454,0.841,2.680,3.97,23.10,not present ,0.00,0.00
11/08/2022,16:00:01,1.482,-3.139,4.290,-3.697,0.042,-0.036,22.983,22.925,0.550,0.508,1.085,22.845,23.051,0.383,0.458,0.839,2.680,3.96,22.70,not present ,0.00,0.00
11/08/2022,16:30:01,1.647,-3.130,4.574,-3.681,0.045,-0.036,22.553,22.793,0.555,0.507,1.095,22.270,22.664,0.386,0.461,0.840,2.680,3.95,21.90,not present ,0.00,0.00
11/08/2022,17:00:00,1.389,-3.057,4.130,-3.556,0.041,-0.035,21.990,22.115,0.540,0.501,1.080,21.832,22.218,0.380,0.452,0.843,2.680,3.95,20.90,not present ,0.00,0.00
11/08/2022,17:30:00,0.736,-3.272,3.000,-3.927,0.030,-0.039,20.155,20.142,0.537,0.517,1.041,20.255,20.521,0.377,0.454,0.833,2.680,3.94,19.60,not present ,0.00,0.00
11/08/2022,18:00:00,0.309,-3.514,2.264,-4.345,0.022,-0.043,18.774,18.781,0.540,0.531,1.017,18.835,19.119,0.380,0.463,0.822,2.680,3.93,18.29,not present ,0.00,0.00
11/08/2022,18:30:01,0.247,-3.512,2.156,-4.341,0.021,-0.043,17.787,17.819,0.543,0.536,1.013,17.775,18.087,0.382,0.466,0.822,2.680,4.03,30.80,present ,13.02,150.89
11/08/2022,19:00:01,0.209,-3.492,2.089,-4.308,0.020,-0.043,17.038,17.087,0.545,0.539,1.011,16.984,17.315,0.384,0.468,0.823,2.680,4.11,30.90,present ,13.00,143.39
11/08/2022,19:30:01,0.033,-3.477,1.786,-4.281,0.017,-0.042,16.479,16.541,0.544,0.544,1.001,16.374,16.720,0.388,0.472,0.824,2.680,4.18,30.20,present ,12.91,137.10
11/08/2022,20:00:01,-0.037,-3.613,1.664,-4.516,0.016,-0.045,16.089,16.162,0.545,0.547,0.997,15.950,16.305,0.386,0.473,0.818,2.680,4.19,23.10,present ,13.02,55.80
11/08/2022,20:30:01,-0.165,-3.478,1.441,-4.284,0.014,-0.042,15.681,15.762,0.542,0.548,0.990,15.565,15.925,0.389,0.474,0.824,2.680,4.19,22.50,present ,12.96,48.00
11/08/2022,21:00:01,-0.101,-3.392,1.553,-4.134,0.015,-0.041,15.351,15.436,0.543,0.547,0.994,15.209,15.575,0.391,0.473,0.828,2.680,4.19,20.20,present ,12.98,45.60
11/08/2022,21:30:00,0.021,-3.604,1.764,-4.501,0.017,-0.045,14.930,15.018,0.545,0.545,1.001,14.818,15.186,0.388,0.475,0.818,2.680,4.19,19.29,present ,12.93,43.50
11/08/2022,22:00:00,-0.171,-3.582,1.431,-4.463,0.014,-0.044,14.410,14.502,0.543,0.549,0.990,14.334,14.707,0.386,0.473,0.819,2.680,4.19,18.20,present ,12.92,42.90
