"lon","lat","A_growth","n_A_end","mean_Temp","tot_mu"
119.8,-20.9,-0.01176880953067,0.0101210908294695,31.8761272258231,2.33362839886433
119.9,-20.9,-0.0117649941622671,0.0101572319515783,31.7871501294426,2.36583731031372
120,-20.9,-0.0117481822276045,0.0102505541006573,31.6726131545634,2.41681195363577
120.1,-20.9,-0.0117212212268447,0.0103934659606393,31.5313939211784,2.48526731896431
120.2,-20.9,-0.0116423904071677,0.0107853589941189,31.2662176662778,2.63196545166248
120.3,-20.9,-0.0117829255456891,0.0101726891035157,31.4936109049425,2.47325019332884
120.4,-20.9,-0.0118137942528191,0.0100678280874815,31.4623052854543,2.47186410282468
120.5,-20.9,-0.0119006180545511,0.00972249567290494,31.5685668607014,2.3906679683067
120.6,-20.9,-0.0118810214444149,0.00983918481394536,31.4086371031326,2.46162537244961
120.7,-20.9,-0.0119703633378508,0.00949267694494074,31.513346620462,2.37855917097141
120.8,-20.9,-0.0119576708982044,0.00957577835573068,31.37893883872,2.4369716527759
120.9,-20.9,-0.0120183194703106,0.00935303028740274,31.422382422932,2.39060196897441
121,-20.9,-0.0119250420969153,0.00977804731141743,31.1001305930703,2.5671526674411
121.1,-20.9,-0.0119861740422864,0.00954535414770291,31.1523501459656,2.51595142748924
121.2,-20.9,-0.0120395841490383,0.00934239943702199,31.2120470549056,2.46577057095736
121.3,-20.9,-0.012028049959543,0.00941481242943423,31.104842425501,2.51704068035679
121.4,-20.9,-0.012034584573845,0.00940639347605429,31.0592792631305,2.53531548753819
121.5,-20.9,-0.0120506438838381,0.00935863263602493,31.0353371620598,2.53882311428035
121.6,-20.9,-0.0120612427824024,0.00933195401089769,31.0041717279703,2.54772752572363
121.7,-20.9,-0.0120742104801274,0.00929332788483727,30.9859469414658,2.55022617191712
121.8,-20.9,-0.0120560343461987,0.00938403760457273,30.8922393191933,2.60343902082383
121.9,-20.9,-0.0120825256862173,0.00928520409401408,30.9196650081368,2.57873296956043
122,-20.9,-0.0121512195981416,0.00900680055391332,31.0812189224493,2.4744754049216
122.1,-20.9,-0.0121287339516819,0.0091169065740877,30.9618695406767,2.54013382395583
